aggregate_rows,dictionary_kept_rows,elapsed_seconds,manifest_path,ngram_order,output_file_count,shard_index,source_file_bytes,source_file_name,source_lines_seen,source_valid_format_rows,status
411585,414103,48.15599999999995,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0023__11_10.txt/shard_manifest.json,2,2,23,12390347,11 10.txt,435055,435055,pass
248364,249791,30.641000000000076,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0024__11_11.txt/shard_manifest.json,2,2,24,7733792,11 11.txt,261997,261997,pass
69901,70578,8.687999999999874,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0025__11_13.txt/shard_manifest.json,2,2,25,2305477,11 13.txt,73136,73136,pass
53770,54003,5.4849999999999,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0026__11_2.txt/shard_manifest.json,2,2,26,3653442,11 2.txt,175512,175512,pass
0,0,0.015999999999849024,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0027__11_2a1.txt/shard_manifest.json,2,2,27,378,11 2a1.txt,17,0,pass
277101,278151,27.8900000000001,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0028__11_3.txt/shard_manifest.json,2,2,28,8519479,11 3.txt,392072,392072,pass
652327,654902,65.79700000000003,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0029__11_4.txt/shard_manifest.json,2,2,29,15600850,11 4.txt,690782,690782,pass
780256,783430,80.84400000000005,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0030__11_5.txt/shard_manifest.json,2,2,30,19759100,11 5.txt,837590,837590,pass
849858,852842,89.9849999999999,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0031__11_6.txt/shard_manifest.json,2,2,31,21750790,11 6.txt,887067,887067,pass
830480,833531,90.78099999999995,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0032__11_7.txt/shard_manifest.json,2,2,32,22136072,11 7.txt,867591,867591,pass
748412,751491,83.48399999999992,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0033__11_8.txt/shard_manifest.json,2,2,33,20584339,11 8.txt,777349,777349,pass
0,0,0.03099999999994907,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0034__11_e.txt/shard_manifest.json,2,2,34,226714,11 e.txt,9125,0,pass
2500,2524,0.29700000000002547,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0035__12_1.txt/shard_manifest.json,2,2,35,496151,12 1.txt,24215,24215,pass
31751,32032,3.2649999999998727,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0036__12_2.txt/shard_manifest.json,2,2,36,2207092,12 2.txt,101208,101208,pass
151294,152416,15.438000000000102,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0037__12_3.txt/shard_manifest.json,2,2,37,4958279,12 3.txt,218244,218244,pass
346499,348904,35.391000000000076,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0038__12_4.txt/shard_manifest.json,2,2,38,8787790,12 4.txt,372943,372943,pass
413016,415972,43.73500000000013,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0039__12_5.txt/shard_manifest.json,2,2,39,11022513,12 5.txt,448788,448788,pass
447708,450801,49.922000000000025,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0040__12_7.txt/shard_manifest.json,2,2,40,12553930,12 7.txt,473784,473784,pass
404842,407713,45.88999999999987,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0041__12_8.txt/shard_manifest.json,2,2,41,11745776,12 8.txt,427727,427727,pass
0,0,0.03099999999994907,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0042__12_e.txt/shard_manifest.json,2,2,42,146913,12 e.txt,5695,0,pass
0,0,0.03099999999994907,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0043__12_q.txt/shard_manifest.json,2,2,43,104661,12 q.txt,4952,0,pass
176480,177477,18.391000000000076,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0044__13_4.txt/shard_manifest.json,2,2,44,4510205,13 4.txt,183830,183830,pass
208917,210072,22.59400000000005,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0045__13_5.txt/shard_manifest.json,2,2,45,5618440,13 5.txt,220004,220004,pass
227591,228735,25.03099999999995,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0046__13_6.txt/shard_manifest.json,2,2,46,6169740,13 6.txt,233027,233027,pass
204259,205281,23.766000000000076,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0047__13_8.txt/shard_manifest.json,2,2,47,6019592,13 8.txt,211649,211649,pass
74963,75140,7.8279999999999745,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0048__14_4.txt/shard_manifest.json,2,2,48,1951856,14 4.txt,76442,76442,pass
93547,93740,10.407000000000153,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0049__14_6.txt/shard_manifest.json,2,2,49,2578198,14 6.txt,93890,93890,pass
92746,92954,10.702999999999975,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0050__14_7.txt/shard_manifest.json,2,2,50,2681195,14 7.txt,94180,94180,pass
170,170,0.047000000000025466,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0051__2_1.txt/shard_manifest.json,2,2,51,108929,2 1.txt,9164,9164,pass
84667,84945,8.155999999999949,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0052__2_10.txt/shard_manifest.json,2,2,52,5094596,2 10.txt,256303,256303,pass
53970,54200,5.389999999999873,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0053__2_11.txt/shard_manifest.json,2,2,53,3396863,2 11.txt,162478,162478,pass
32212,32467,3.3279999999999745,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0054__2_12.txt/shard_manifest.json,2,2,54,2091509,2 12.txt,95478,95478,pass
17619,17809,1.7970000000000255,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0055__2_13.txt/shard_manifest.json,2,2,55,1162188,2 13.txt,50719,50719,pass
3505,3505,0.3910000000000764,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0056__2_2.txt/shard_manifest.json,2,2,56,637665,2 2.txt,52351,52351,pass
43975,44263,3.282000000000153,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0057__2_3.txt/shard_manifest.json,2,2,57,2211197,2 3.txt,171721,171721,pass
143526,144308,10.688000000000102,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0058__2_4.txt/shard_manifest.json,2,2,58,4719883,2 4.txt,340828,340828,pass
154965,155468,12.530999999999949,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0059__2_5.txt/shard_manifest.json,2,2,59,6944009,2 5.txt,465770,465770,pass
182709,183146,15.327999999999975,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0060__2_6.txt/shard_manifest.json,2,2,60,8393630,2 6.txt,528780,528780,pass
176691,176814,15.389999999999873,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0061__2_7.txt/shard_manifest.json,2,2,61,8645835,2 7.txt,512684,512684,pass
153859,154119,13.875,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0062__2_8.txt/shard_manifest.json,2,2,62,7988664,2 8.txt,447031,447031,pass
119296,119591,11.108999999999924,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0063__2_9.txt/shard_manifest.json,2,2,63,6784939,2 9.txt,359655,359655,pass
0,0,0.016000000000076398,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0064__2_e.txt/shard_manifest.json,2,2,64,5977,2 e.txt,336,0,pass
0,0,0.0,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0065__2_n3.txt/shard_manifest.json,2,2,65,4012,2 n3.txt,331,0,pass
0,0,0.03099999999994907,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0066__2a1_4.txt/shard_manifest.json,2,2,66,21903,2a1 4.txt,1453,0,pass
2476,2496,0.31199999999989814,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0067__3_1.txt/shard_manifest.json,2,2,67,515911,3 1.txt,42457,42457,pass
431453,433148,41.875,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0068__3_10.txt/shard_manifest.json,2,2,68,12590498,3 10.txt,607113,607113,pass
264774,265821,25.952999999999975,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0069__3_11.txt/shard_manifest.json,2,2,69,8139010,3 11.txt,373878,373878,pass
152905,153950,15.25,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0070__3_12.txt/shard_manifest.json,2,2,70,4960308,3 12.txt,217968,217968,pass
43663,43951,3.2339999999999236,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0071__3_2.txt/shard_manifest.json,2,2,71,2141322,3 2.txt,166086,166086,pass
354816,357058,24.84400000000005,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0072__3_3.txt/shard_manifest.json,2,2,72,6698580,3 3.txt,486301,486301,pass
952363,957723,71.35899999999992,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0073__3_4.txt/shard_manifest.json,2,2,73,13887414,3 4.txt,940338,940338,pass
1023386,1027896,81.09400000000005,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0074__3_5.txt/shard_manifest.json,2,2,74,19958566,3 5.txt,1261055,1261055,pass
1116661,1120309,92.23399999999992,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0075__3_6.txt/shard_manifest.json,2,2,75,23712963,3 6.txt,1414055,1414055,pass
1020110,1022306,86.39100000000008,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0076__3_7.txt/shard_manifest.json,2,2,76,23647052,3 7.txt,1333413,1333413,pass
860137,862440,74.8119999999999,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0077__3_8.txt/shard_manifest.json,2,2,77,21245640,3 8.txt,1134147,1134147,pass
640750,642752,59.40700000000015,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0078__3_9.txt/shard_manifest.json,2,2,78,17389290,3 9.txt,881634,881634,pass
0,0,0.032000000000152795,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0079__3_e.txt/shard_manifest.json,2,2,79,36000,3 e.txt,1975,0,pass
0,0,0.03099999999994907,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0080__3_n7.txt/shard_manifest.json,2,2,80,17702,3 n7.txt,1494,0,pass
0,0,0.016000000000076398,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0081__3_q.txt/shard_manifest.json,2,2,81,26100,3 q.txt,1943,0,pass
0,0,0.016000000000076398,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0082__3a1_7.txt/shard_manifest.json,2,2,82,36864,3a1 7.txt,1939,0,pass
0,0,0.01499999999987267,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0083__3a1_e.txt/shard_manifest.json,2,2,83,14798,3a1 e.txt,868,0,pass
9077,9137,0.9380000000001019,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0084__4_1.txt/shard_manifest.json,2,2,84,1321891,4 1.txt,102288,102288,pass
1048096,1052799,103.0,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0085__4_10.txt/shard_manifest.json,2,2,85,24292714,4 10.txt,1125676,1125676,pass
634552,637207,64.26600000000008,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0086__4_11.txt/shard_manifest.json,2,2,86,15281673,4 11.txt,675774,675774,pass
361440,363881,38.23500000000013,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0087__4_12.txt/shard_manifest.json,2,2,87,9131620,4 12.txt,387064,387064,pass
